NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Gene Group Identifier	Gene Group Method
946704	glpT	sn-glycerol 3-phosphate:phosphate antiporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946223	pheS	phenylalanine--tRNA ligase subunit alpha	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947040	lepB	signal peptidase I	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946625	tolA	Tol-Pal system protein TolA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947613	marA	DNA-binding transcriptional dual regulator MarA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948242	atpA	ATP synthase F1 complex subunit alpha	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948430	hslU	ATPase component of the HslVU protease	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949002	prfA	peptide chain release factor RF1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944800	lspA	lipoprotein signal peptidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945615	cyoB	cytochrome bo3 subunit 1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946540	flu	self recognizing antigen 43 (Ag43) autotransporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946775	ackA	acetate kinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948319	tatB	twin arginine protein translocation system - TatB protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945290	nagB	glucosamine-6-phosphate deaminase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947252	mazF	endoribonuclease toxin MazF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947497	leuS	leucine--tRNA ligase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947758	accB	biotin carboxyl carrier protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948244	atpD	ATP synthase F1 complex subunit beta	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948423	glpK	glycerol kinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947686	rpsO	30S ribosomal subunit protein S15	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944926	phoE	outer membrane porin PhoE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945683	pspF	DNA-binding transcriptional dual regulator PspF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945815	dosP	oxygen-sensing c-di-GMP phosphodiesterase DosP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946392	cheZ	chemotaxis protein CheZ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948429	hslV	peptidase component of the HslVU protease	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948785	valS	valine--tRNA ligase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945654	deoD	purine nucleoside phosphorylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946344	dsbB	protein thiol:quinone oxidoreductase DsbB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947143	trmA	tRNA m(5)U54 methyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948201	uhpT	hexose-6-phosphate:phosphate antiporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948649	dsbD	thiol-disulfide exchange protein DsbD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945600	putA	fused DNA-binding transcriptional repressor/proline dehydrogenase/1-pyrroline-5-carboxylate dehydrogenase PutA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945870	fabI	enoyl-[acyl-carrier-protein] reductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945879	tyrR	DNA-binding transcriptional dual regulator TyrR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946744	kdpD	sensor histidine kinase KdpD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947097	grpE	nucleotide exchange factor GrpE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948243	atpG	ATP synthase F1 complex subunit gamma	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949054	trxB	thioredoxin reductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946371	ruvB	Holliday junction branch migration complex subunit RuvB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946971	ppk	polyphosphate kinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947499	parC	DNA topoisomerase IV subunit A	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947922	malP	maltodextrin phosphorylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944866	tsf	protein chain elongation factor EF-Ts	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945347	cydB	cytochrome bd-I subunit 2	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945765	pth	peptidyl-tRNA hydrolase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948235	bglG	transcriptional antiterminator BglG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948327	rfaH	transcription antiterminator RfaH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945193	fepA	ferric enterobactin outer membrane transporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948241	glmS	L-glutamine--D-fructose-6-phosphate aminotransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947036	era	30S ribosomal subunit maturation GTPase Era	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947441	rcsB	DNA-binding transcriptional activator RcsB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946234	katE	catalase HPII	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946985	guaB	inosine 5'-monophosphate dehydrogenase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947203	uvrC	UvrABC excision nuclease subunit C	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945301	aer	aerotaxis receptor	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945837	adhE	fused acetaldehyde-CoA dehydrogenase and iron-dependent alcohol dehydrogenasealdehyde/alcohol dehydrogenase AdhE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944861	skp	periplasmic chaperone Skp	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945497	aqpZ	water channel AqpZ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949130	tgt	tRNA-guanine transglycosylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945448	mdfA	multidrug efflux pump MdfA/Na(+):H(+) antiporter/K(+):H(+) antiporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947314	galR	DNA-binding transcriptional dual regulator GalR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944797	aceK	isocitrate dehydrogenase kinase/phosphatase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944881	gshA	glutamate--cysteine ligase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947168	luxS	S-ribosylhomocysteine lyase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947736	cueO	multicopper oxidase CueO	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947947	ggt	glutathione hydrolase proenzyme	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944824	mutT	8-oxo-dGTP diphosphatase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945768	trpB	tryptophan synthase subunit beta	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946476	vsr	DNA mismatch endonuclease Vsr	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946700	eco	serine protease inhibitor ecotin	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947022	glyA	serine hydroxymethyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948307	pldA	outer membrane phospholipase A	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948361	glnG	DNA-binding transcriptional dual regulator NtrC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945323	gltA	citrate synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945382	pheT	phenylalanine--tRNA ligase subunit beta	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946792	ndh	NADH:quinone oxidoreductase II	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946814	aroC	chorismate synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947081	pheA	fused chorismate mutase/prephenate dehydratase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947420	tktA	transketolase 1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947573	holA	DNA polymerase III subunit delta	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945667	pck	phosphoenolpyruvate carboxykinase (ATP)	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947335	sulA	cell division inhibitor SulA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948643	cadA	lysine decarboxylase 1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948695	purA	adenylosuccinate synthetase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945054	nusB	transcription antitermination protein NusB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945099	htpG	chaperone protein HtpG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946778	pta	phosphate acetyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946643	metG	methionine--tRNA ligase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949025	carA	carbamoyl-phosphate synthetase small subunit	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948485	nusG	transcription termination/antitermination factor NusG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947371	alkA	DNA-3-methyladenine glycosylase 2	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947434	galP	galactose:H(+) symporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947501	parE	DNA topoisomerase IV subunit B	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947761	accC	biotin carboxylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947942	glgC	glucose-1-phosphate adenylyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948287	ilvA	threonine deaminase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948427	cytR	DNA-binding transcriptional repressor CytR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945080	cyoA	cytochrome bo3 subunit 2	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946116	pyrG	CTP synthetase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947696	greA	transcription elongation factor GreA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947859	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948118	mtlA	mannitol-specific PTS enzyme IICBA component	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945681	mfd	transcription-repair coupling factor	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947004	iscS	cysteine desulfurase IscS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947296	smpB	SsrA-binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948404	cpxR	DNA-binding transcriptional dual regulator CpxR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948457	ppc	phosphoenolpyruvate carboxylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948543	dgkA	diacylglycerol kinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948584	fdhF	formate dehydrogenase H	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948661	efp	protein chain elongation factor EF-P	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945300	sdhB	succinate:quinone oxidoreductase, iron-sulfur cluster binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947818	rplD	50S ribosomal subunit protein L4	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948431	katG	catalase/hydroperoxidase HPI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948490	rplJ	50S ribosomal subunit protein L10	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945661	holB	DNA polymerase III subunit delta'	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946149	uidA	beta-glucuronidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946394	cheB	protein-glutamate methylesterase/protein glutamine deamidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947552	glnE	fused glutamine synthetase deadenylase/glutamine synthetase adenylyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947779	fmt	10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948341	rrlA	23S ribosomal RNA	Escherichia coli str. K-12 substr. MG1655		rRNA		
948855	tyrS	tyrosine--tRNA ligase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945226	purR	DNA-binding transcriptional repressor PurR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946230	pfkB	6-phosphofructokinase 2	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946254	xthA	exodeoxyribonuclease III	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946396	cheR	chemotaxis protein methyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947633	tdcB	catabolic threonine dehydratase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947793	rpsD	30S ribosomal subunit protein S4	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948355	xerC	site-specific tyrosine recombinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948360	glnL	protein histidine kinase NtrB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948690	miaA	tRNA dimethylallyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948787	holC	DNA polymerase III subunit chi	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847699	ilvG	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
944967	ompX	outer membrane protein X	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945540	nuoL	NADH:quinone oxidoreductase subunit L	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945602	putP	proline:Na(+) symporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945745	hlyE	hemolysin E	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947362	xerD	site-specific recombinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947445	gshB	glutathione synthetase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945098	hha	hemolysin expression-modulating protein Hha	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946267	torA	trimethylamine N-oxide reductase 1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946529	sbcB	exodeoxyribonuclease I	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949065	rna	RNase I	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945778	nfsB	NAD(P)H-dependent nitroreductase NfsB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945795	narL	DNA-binding transcriptional dual regulator NarL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946179	pykF	pyruvate kinase 1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946367	eda	KHG/KDPG aldolase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946451	fliG	flagellar motor switch protein FliG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947130	stpA	DNA-binding transcriptional repressor StpA with RNA chaperone activity	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947253	pepN	aminopeptidase N	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947299	mutH	DNA mismatch repair protein MutH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948692	rnr	RNase R	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944834	aceE	pyruvate dehydrogenase E1 component	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946470	dsrA	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
948667	frdA	fumarate reductase flavoprotein subunit	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945429	tolB	Tol-Pal system periplasmic protein TolB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945611	ndk	nucleoside diphosphate kinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947016	glnB	nitrogen regulatory protein PII-1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945402	sdhA	succinate:quinone oxidoreductase, FAD binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948236	bglF	beta-glucoside specific PTS enzyme II/BglG kinase/BglG phosphatase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948483	rplA	50S ribosomal subunit protein L1	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948645	lysU	lysine--tRNA ligase/Ap4A synthetase/Ap3A synthetase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944804	cra	DNA-binding transcriptional dual regulator Cra	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945455	dacC	D-alanyl-D-alanine carboxypeptidase DacC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947002	iscU	scaffold protein for iron-sulfur cluster assembly	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947936	glpG	rhomboid protease GlpG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949041	mglB	D-galactose/methyl-galactoside ABC transporter periplasmic binding protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944818	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947471	holE	DNA polymerase III subunit theta	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947894	trpS	tryptophan--tRNA ligase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948890	holD	DNA polymerase III subunit psi	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944811	cfa	cyclopropane fatty acyl phospholipid synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945019	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946764	nuoA	NADH:quinone oxidoreductase subunit A	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947816	rpsJ	30S ribosomal subunit protein S10	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949055	csgA	curlin, major subunit	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
